学名,x,y,日期,地址,数量,目,科,种,保护级别
Anas platyrhynchos,113.8047981,34.87800986,2025/11/30,金水马渡,20,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/12/3,金水马渡,100,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/12/5,金水马渡,30,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/12/7,金水马渡,300,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/12/8,金水马渡,300,雁形目,鸭科,绿头鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/11/8,金水马渡,10,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/11/25,金水马渡,30,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/11/29,金水马渡,5,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/11/30,金水马渡,30,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/12/3,金水马渡,100,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/12/5,金水马渡,30,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/12/7,金水马渡,100,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/12/8,金水马渡,110,雁形目,鸭科,斑嘴鸭,
Anas strepera ,113.8047981,34.87800986,2025/11/30,金水马渡,10,雁形目,鸭科,赤膀鸭,
Anas strepera ,113.8047981,34.87800986,2025/12/5,金水马渡,20,雁形目,鸭科,赤膀鸭,
Anser albifrons,113.8047981,34.87800986,2025/12/5,金水马渡,4,雁形目,鸭科,白额雁,Ⅱ
Anser cygnoides,113.8047981,34.87800986,2025/11/25,金水马渡,50,雁形目,鸭科,鸿雁,Ⅱ
Anser fabalis,113.8047981,34.87800986,2025/11/25,金水马渡,100,雁形目,鸭科,豆雁,
Anser serrirostris,113.8047981,34.87800986,2025/11/8,金水马渡,1,雁形目,鸭科,短嘴豆雁,
Anser serrirostris,113.8047981,34.87800986,2025/12/3,金水马渡,1,雁形目,鸭科,短嘴豆雁,
Anser serrirostris,113.8047981,34.87800986,2025/12/5,金水马渡,500,雁形目,鸭科,短嘴豆雁,
Anthus hodgsoni ,113.8047981,34.87800986,2025/11/29,金水马渡,6,雀形目,鹡鸰科,树鹨,
Anthus hodgsoni ,113.8047981,34.87800986,2025/12/6,金水马渡,1,雀形目,鹡鸰科,树鹨,
Ardea alba ,113.8047981,34.87800986,2025/11/25,金水马渡,3,鹈形目,鹭科,大白鹭,
Ardea alba ,113.8047981,34.87800986,2025/11/29,金水马渡,3,鹈形目,鹭科,大白鹭,
Ardea alba ,113.8047981,34.87800986,2025/12/5,金水马渡,1,鹈形目,鹭科,大白鹭,
Ardea alba ,113.8047981,34.87800986,2025/12/7,金水马渡,3,鹈形目,鹭科,大白鹭,
Ardea alba ,113.8047981,34.87800986,2025/12/8,金水马渡,10,鹈形目,鹭科,大白鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/11/8,金水马渡,1,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/11/25,金水马渡,30,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/11/29,金水马渡,30,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/11/30,金水马渡,10,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/12/5,金水马渡,13,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/12/7,金水马渡,3,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/12/8,金水马渡,3,鹈形目,鹭科,苍鹭,
Buteo buteo ,113.8047981,34.87800986,2025/11/25,金水马渡,1,鹰形目,鹰科,普通鵟,Ⅱ
Buteo buteo ,113.8047981,34.87800986,2025/12/3,金水马渡,1,鹰形目,鹰科,普通鵟,Ⅱ
Buteo buteo ,113.8047981,34.87800986,2025/12/8,金水马渡,2,鹰形目,鹰科,普通鵟,Ⅱ
Ceryle rudis ,113.8047981,34.87800986,2025/11/8,金水马渡,1,佛法僧目,翠鸟科,斑鱼狗,
Ciconia boyciana,113.8047981,34.87800986,2025/11/8,金水马渡,2,鹳形目,鹳科,东方白鹳,Ⅰ
Ciconia nigra ,113.8047981,34.87800986,2025/11/29,金水马渡,3,鹳形目,鹳科,黑鹳,Ⅰ
Circus  cyaneus  ,113.8047981,34.87800986,2025/11/8,金水马渡,1,鹰形目,鹰科,白尾鹞,Ⅱ
Corvus corone ,113.8047981,34.87800986,2025/11/25,金水马渡,500,雀形目,鸦科,小嘴乌鸦,
Corvus corone ,113.8047981,34.87800986,2025/11/29,金水马渡,12,雀形目,鸦科,小嘴乌鸦,
Corvus corone ,113.8047981,34.87800986,2025/12/3,金水马渡,300,雀形目,鸦科,小嘴乌鸦,
Corvus corone ,113.8047981,34.87800986,2025/12/7,金水马渡,500,雀形目,鸦科,小嘴乌鸦,
Corvus corone ,113.8047981,34.87800986,2025/12/8,金水马渡,1000,雀形目,鸦科,小嘴乌鸦,
Corvus dauuricus,113.8047981,34.87800986,2025/12/3,金水马渡,100,雀形目,鸦科,达乌里寒鸦,
Corvus dauuricus,113.8047981,34.87800986,2025/12/8,金水马渡,100,雀形目,鸦科,达乌里寒鸦,
Corvus frugilegus ,113.8047981,34.87800986,2025/12/7,金水马渡,100,雀形目,鸦科,秃鼻乌鸦,
Corvus frugilegus ,113.8047981,34.87800986,2025/12/8,金水马渡,300,雀形目,鸦科,秃鼻乌鸦,
Cyanopica cyanus ,113.8047981,34.87800986,2025/11/25,金水马渡,30,雀形目,鸦科,灰喜鹊,
Cyanopica cyanus ,113.8047981,34.87800986,2025/11/29,金水马渡,20,雀形目,鸦科,灰喜鹊,
Cyanopica cyanus ,113.8047981,34.87800986,2025/11/30,金水马渡,30,雀形目,鸦科,灰喜鹊,
Cygnus columbianus,113.8047981,34.87800986,2025/11/8,金水马渡,5,雁形目,鸭科,小天鹅,Ⅱ
Cygnus columbianus,113.8047981,34.87800986,2025/12/5,金水马渡,80,雁形目,鸭科,小天鹅,Ⅱ
Cygnus cygnus,113.8047981,34.87800986,2025/12/3,金水马渡,10,雁形目,鸭科,大天鹅,Ⅱ
Dendrocopos canicapillus ,113.8047981,34.87800986,2025/12/8,金水马渡,1,啄木鸟目,啄木鸟科,星头啄木鸟,
Dendrocopos major ,113.8047981,34.87800986,2025/11/25,金水马渡,1,啄木鸟目,啄木鸟科,大斑啄木鸟,
Dendrocopos major ,113.8047981,34.87800986,2025/12/8,金水马渡,1,啄木鸟目,啄木鸟科,大斑啄木鸟,
Egretta garzetta ,113.8047981,34.87800986,2025/11/25,金水马渡,5,鹈形目,鹭科,白鹭,
Elanus caeruleus,113.8047981,34.87800986,2025/11/8,金水马渡,1,鹰形目,鹰科,黑翅鸢,Ⅱ
Emberiza elegans ,113.8047981,34.87800986,2025/11/25,金水马渡,3,雀形目,鹀科,黄喉鹀,
Emberiza elegans ,113.8047981,34.87800986,2025/11/29,金水马渡,2,雀形目,鹀科,黄喉鹀,
Emberiza elegans ,113.8047981,34.87800986,2025/12/8,金水马渡,1,雀形目,鹀科,黄喉鹀,
Emberiza pusilla,113.8047981,34.87800986,2025/11/8,金水马渡,1,雀形目,鹀科,小鹀,
Emberiza pusilla,113.8047981,34.87800986,2025/12/8,金水马渡,1,雀形目,鹀科,小鹀,
Emberiza rustica ,113.8047981,34.87800986,2025/11/8,金水马渡,2,雀形目,鹀科,田鹀,
Emberiza rustica ,113.8047981,34.87800986,2025/11/29,金水马渡,2,雀形目,鹀科,田鹀,
Emberiza rustica ,113.8047981,34.87800986,2025/12/8,金水马渡,1,雀形目,鹀科,田鹀,
Eophona migratoria ,113.8047981,34.87800986,2025/11/29,金水马渡,1,雀形目,燕雀科,黑尾蜡嘴雀,
Eophona migratoria ,113.8047981,34.87800986,2025/12/3,金水马渡,10,雀形目,燕雀科,黑尾蜡嘴雀,
Falco peregrinus ,113.8047981,34.87800986,2025/11/25,金水马渡,1,隼形目,  隼科,游隼,Ⅱ
Falco peregrinus ,113.8047981,34.87800986,2025/12/6,金水马渡,1,隼形目,  隼科,游隼,Ⅱ
Falco tinnunculus ,113.8047981,34.87800986,2025/11/8,金水马渡,1,隼形目,  隼科,红隼,Ⅱ
Falco tinnunculus ,113.8047981,34.87800986,2025/11/25,金水马渡,1,隼形目,  隼科,红隼,Ⅱ
Falco tinnunculus ,113.8047981,34.87800986,2025/11/29,金水马渡,1,隼形目,  隼科,红隼,Ⅱ
Fringilla montifringilla,113.8047981,34.87800986,2025/11/25,金水马渡,15,雀形目,燕雀科,燕雀,
Fringilla montifringilla,113.8047981,34.87800986,2025/11/29,金水马渡,35,雀形目,燕雀科,燕雀,
Fringilla montifringilla,113.8047981,34.87800986,2025/12/8,金水马渡,1,雀形目,燕雀科,燕雀,
Gallinula chloropus ,113.8047981,34.87800986,2025/12/5,金水马渡,30,鹤形目, 秧鸡科,黑水鸡,
Grus grus ,113.8047981,34.87800986,2025/12/8,金水马渡,12,鹤形目,鹤科,灰鹤,Ⅱ
Ixobrychus sinensis,113.8047981,34.87800986,2025/11/8,金水马渡,1,鹈形目,鹭科,黄斑苇鳽,
Lanius schach ,113.8047981,34.87800986,2025/11/8,金水马渡,1,雀形目,伯劳科,棕背伯劳,
Lanius schach ,113.8047981,34.87800986,2025/11/25,金水马渡,1,雀形目,伯劳科,棕背伯劳,
Lanius schach ,113.8047981,34.87800986,2025/11/25,金水马渡,1,雀形目,伯劳科,棕背伯劳,
Lanius schach ,113.8047981,34.87800986,2025/12/3,金水马渡,1,雀形目,伯劳科,棕背伯劳,
Lanius sphenocercus ,113.8047981,34.87800986,2025/11/8,金水马渡,1,雀形目,伯劳科,楔尾伯劳,
Larus ridibundus,113.8047981,34.87800986,2025/11/8,金水马渡,1,鸻形目,  鸥科,红嘴鸥,
Larus vegae,113.8047981,34.87800986,2025/11/8,金水马渡,1,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.8047981,34.87800986,2025/11/25,金水马渡,15,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.8047981,34.87800986,2025/11/29,金水马渡,3,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.8047981,34.87800986,2025/11/30,金水马渡,10,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.8047981,34.87800986,2025/12/3,金水马渡,30,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.8047981,34.87800986,2025/12/5,金水马渡,2,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.8047981,34.87800986,2025/12/7,金水马渡,31,鸻形目,  鸥科,西伯利亚银鸥,
Larus vegae,113.8047981,34.87800986,2025/12/8,金水马渡,20,鸻形目,  鸥科,西伯利亚银鸥,
Megaceryle lugubris,113.8047981,34.87800986,2025/11/8,金水马渡,1,佛法僧目,翠鸟科,冠鱼狗,
Megaceryle lugubris,113.8047981,34.87800986,2025/11/29,金水马渡,1,佛法僧目,翠鸟科,冠鱼狗,
Mergus merganser ,113.8047981,34.87800986,2025/11/8,金水马渡,10,雁形目,鸭科,普通秋沙鸭,
Mergus merganser ,113.8047981,34.87800986,2025/11/25,金水马渡,10,雁形目,鸭科,普通秋沙鸭,
Mergus merganser ,113.8047981,34.87800986,2025/11/30,金水马渡,7,雁形目,鸭科,普通秋沙鸭,
Mergus merganser ,113.8047981,34.87800986,2025/12/3,金水马渡,5,雁形目,鸭科,普通秋沙鸭,
Mergus merganser ,113.8047981,34.87800986,2025/12/5,金水马渡,1,雁形目,鸭科,普通秋沙鸭,
Mergus merganser ,113.8047981,34.87800986,2025/12/6,金水马渡,10,雁形目,鸭科,普通秋沙鸭,
Mergus merganser ,113.8047981,34.87800986,2025/12/8,金水马渡,2,雁形目,鸭科,普通秋沙鸭,
Motacilla alba ,113.8047981,34.87800986,2025/11/29,金水马渡,1,雀形目,鹡鸰科,白鹡鸰,
Motacilla alba ,113.8047981,34.87800986,2025/12/5,金水马渡,1,雀形目,鹡鸰科,白鹡鸰,
Motacilla alba ,113.8047981,34.87800986,2025/12/8,金水马渡,10,雀形目,鹡鸰科,白鹡鸰,
Paradoxornis webbianus ,113.8047981,34.87800986,2025/11/25,金水马渡,2,雀形目,莺鹛科,棕头鸦雀,
Paradoxornis webbianus ,113.8047981,34.87800986,2025/11/29,金水马渡,10,雀形目,莺鹛科,棕头鸦雀,
Paradoxornis webbianus ,113.8047981,34.87800986,2025/12/8,金水马渡,1,雀形目,莺鹛科,棕头鸦雀,
Parus major ,113.8047981,34.87800986,2025/12/8,金水马渡,10,雀形目,山雀科,大山雀（远东山雀）,
Passer montanus ,113.8047981,34.87800986,2025/11/29,金水马渡,300,雀形目,雀科,麻雀,
Passer montanus ,113.8047981,34.87800986,2025/12/6,金水马渡,10,雀形目,雀科,麻雀,
Passer montanus ,113.8047981,34.87800986,2025/12/7,金水马渡,60,雀形目,雀科,麻雀,
Passer montanus ,113.8047981,34.87800986,2025/12/8,金水马渡,100,雀形目,雀科,麻雀,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/11/8,金水马渡,10,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/11/25,金水马渡,50,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/11/29,金水马渡,9,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/11/30,金水马渡,10,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/12/3,金水马渡,30,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/12/5,金水马渡,30,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/12/7,金水马渡,20,鲣鸟目,鸬鹚科,普通鸬鹚,
"Phalacrocorax carbo 
",113.8047981,34.87800986,2025/12/8,金水马渡,30,鲣鸟目,鸬鹚科,普通鸬鹚,
Phasianus colchicus ,113.8047981,34.87800986,2025/11/25,金水马渡,3,鸡形目,雉科,环颈雉,
Phasianus colchicus ,113.8047981,34.87800986,2025/11/29,金水马渡,30,鸡形目,雉科,环颈雉,
Phasianus colchicus ,113.8047981,34.87800986,2025/12/3,金水马渡,1,鸡形目,雉科,环颈雉,
Phasianus colchicus ,113.8047981,34.87800986,2025/12/7,金水马渡,10,鸡形目,雉科,环颈雉,
Phasianus colchicus ,113.8047981,34.87800986,2025/12/8,金水马渡,1,鸡形目,雉科,环颈雉,
Pica pica ,113.8047981,34.87800986,2025/11/25,金水马渡,20,雀形目,鸦科,喜鹊,
Pica pica ,113.8047981,34.87800986,2025/11/29,金水马渡,20,雀形目,鸦科,喜鹊,
Pica pica ,113.8047981,34.87800986,2025/11/30,金水马渡,20,雀形目,鸦科,喜鹊,
Picus canus ,113.8047981,34.87800986,2025/11/29,金水马渡,1,啄木鸟目,啄木鸟科,灰头绿啄木鸟,
Picus canus ,113.8047981,34.87800986,2025/12/7,金水马渡,1,啄木鸟目,啄木鸟科,灰头绿啄木鸟,
Platalea leucorodia,113.8047981,34.87800986,2025/11/8,金水马渡,20,鹈形目,鹮科,白琵鹭,Ⅱ
Platalea leucorodia,113.8047981,34.87800986,2025/11/30,金水马渡,2,鹈形目,鹮科,白琵鹭,Ⅱ
Platalea leucorodia,113.8047981,34.87800986,2025/12/3,金水马渡,10,鹈形目,鹮科,白琵鹭,Ⅱ
Podiceps cristatus ,113.8047981,34.87800986,2025/12/5,金水马渡,1,䴙䴘目,䴙䴘科,凤头,
Podiceps ruficollis,113.8047981,34.87800986,2025/12/5,金水马渡,1,䴙䴘目,䴙䴘科,小,
Pycnonotus sinensis ,113.8047981,34.87800986,2025/11/25,金水马渡,2,雀形目,鹎科,白头鹎,
Pycnonotus sinensis ,113.8047981,34.87800986,2025/11/29,金水马渡,10,雀形目,鹎科,白头鹎,
Pycnonotus sinensis ,113.8047981,34.87800986,2025/12/3,金水马渡,20,雀形目,鹎科,白头鹎,
Pycnonotus sinensis ,113.8047981,34.87800986,2025/12/5,金水马渡,1,雀形目,鹎科,白头鹎,
Recurvirostra avosetta,113.8047981,34.87800986,2025/11/30,金水马渡,2,鸻形目,反嘴鹬科,反嘴鹬,
Streptopelia chinensis,113.8047981,34.87800986,2025/11/25,金水马渡,10,鸽形目,鸠鸽科,珠颈斑鸠,
Streptopelia chinensis,113.8047981,34.87800986,2025/12/5,金水马渡,10,鸽形目,鸠鸽科,珠颈斑鸠,
Streptopelia chinensis,113.8047981,34.87800986,2025/12/7,金水马渡,13,鸽形目,鸠鸽科,珠颈斑鸠,
Streptopelia chinensis,113.8047981,34.87800986,2025/12/8,金水马渡,30,鸽形目,鸠鸽科,珠颈斑鸠,
Streptopelia orientalis ,113.8047981,34.87800986,2025/11/8,金水马渡,1,鸽形目,鸠鸽科,山斑鸠,
Streptopelia orientalis ,113.8047981,34.87800986,2025/11/30,金水马渡,1,鸽形目,鸠鸽科,山斑鸠,
Streptopelia orientalis ,113.8047981,34.87800986,2025/12/5,金水马渡,1,鸽形目,鸠鸽科,山斑鸠,
Streptopelia orientalis ,113.8047981,34.87800986,2025/12/7,金水马渡,10,鸽形目,鸠鸽科,山斑鸠,
Streptopelia orientalis ,113.8047981,34.87800986,2025/12/8,金水马渡,10,鸽形目,鸠鸽科,山斑鸠,
Sturnus cineraceus,113.8047981,34.87800986,2025/11/29,金水马渡,10,雀形目,椋鸟科,灰椋鸟,
Sturnus cineraceus,113.8047981,34.87800986,2025/12/5,金水马渡,1,雀形目,椋鸟科,灰椋鸟,
Sturnus cineraceus,113.8047981,34.87800986,2025/12/8,金水马渡,10,雀形目,椋鸟科,灰椋鸟,
Tadorna ferruginea,113.8047981,34.87800986,2025/11/8,金水马渡,6,雁形目,鸭科,赤麻鸭,
Tadorna ferruginea,113.8047981,34.87800986,2025/11/25,金水马渡,200,雁形目,鸭科,赤麻鸭,
Tadorna ferruginea,113.8047981,34.87800986,2025/11/29,金水马渡,100,雁形目,鸭科,赤麻鸭,
Tadorna ferruginea,113.8047981,34.87800986,2025/11/30,金水马渡,100,雁形目,鸭科,赤麻鸭,
Tadorna ferruginea,113.8047981,34.87800986,2025/12/3,金水马渡,200,雁形目,鸭科,赤麻鸭,
Tadorna ferruginea,113.8047981,34.87800986,2025/12/5,金水马渡,100,雁形目,鸭科,赤麻鸭,
Tadorna ferruginea,113.8047981,34.87800986,2025/12/8,金水马渡,100,雁形目,鸭科,赤麻鸭,
Tadorna tadorna,113.8047981,34.87800986,2025/12/6,金水马渡,3,雁形目,鸭科,翘鼻麻鸭,
Tringa ochropus,113.8047981,34.87800986,2025/11/29,金水马渡,16,鸻形目,鹬科,白腰草鹬,
Troglodytes troglodytes ,113.8047981,34.87800986,2025/11/25,金水马渡,1,雀形目,鹪鹩科,鹪鹩,
Turdus atrogularis,113.8047981,34.87800986,2025/12/3,金水马渡,1,雀形目,鸫科,黑喉鸫,
Turdus eunomus,113.8047981,34.87800986,2025/11/29,金水马渡,4,雀形目,鸫科,斑鸫,
Turdus eunomus,113.8047981,34.87800986,2025/12/3,金水马渡,2,雀形目,鸫科,斑鸫,
Turdus eunomus,113.8047981,34.87800986,2025/12/8,金水马渡,1,雀形目,鸫科,斑鸫,
Turdus merula ,113.8047981,34.87800986,2025/11/29,金水马渡,4,雀形目,鸫科,乌鸫,
Turdus merula ,113.8047981,34.87800986,2025/12/3,金水马渡,10,雀形目,鸫科,乌鸫,
Turdus merula ,113.8047981,34.87800986,2025/12/7,金水马渡,10,雀形目,鸫科,乌鸫,
Turdus merula ,113.8047981,34.87800986,2025/12/8,金水马渡,20,雀形目,鸫科,乌鸫,
Turdus naumanni,113.8047981,34.87800986,2025/11/29,金水马渡,14,雀形目,鸫科,红尾斑鸫,
Turdus naumanni,113.8047981,34.87800986,2025/12/3,金水马渡,1,雀形目,鸫科,红尾斑鸫,
Turdus naumanni,113.8047981,34.87800986,2025/12/6,金水马渡,1,雀形目,鸫科,红尾斑鸫,
Turdus naumanni,113.8047981,34.87800986,2025/12/7,金水马渡,2,雀形目,鸫科,红尾斑鸫,
Turdus naumanni,113.8047981,34.87800986,2025/12/8,金水马渡,10,雀形目,鸫科,红尾斑鸫,
Turdus ruficollis,113.8047981,34.87800986,2025/12/3,金水马渡,1,雀形目,鸫科,赤颈鸫,
Upupa epops ,113.8047981,34.87800986,2025/11/25,金水马渡,1,犀鸟目,戴胜科,戴胜,
Upupa epops ,113.8047981,34.87800986,2025/12/8,金水马渡,7,犀鸟目,戴胜科,戴胜,
Vanellus vanellus,113.8047981,34.87800986,2025/11/8,金水马渡,200,鸻形目,鸻科,凤头麦鸡,
Aegithalos caudatus ,113.8047981,34.87800986,2025/2/20,马渡,4,雀形目,长尾山雀科,银喉长尾山雀,
Anas acuta,113.8047981,34.87800986,2025/2/21,马渡,5,雁形目,鸭科,针尾鸭,
Anas acuta,113.8047981,34.87800986,2025/2/23,马渡,15,雁形目,鸭科,针尾鸭,
Anas acuta,113.8047981,34.87800986,2025/3/1,马渡,5,雁形目,鸭科,针尾鸭,
Anas clypeata,113.8047981,34.87800986,2025/3/6,马渡,6,雁形目,鸭科,琵嘴鸭,
Anas clypeata,113.8047981,34.87800986,2025/3/29,马渡,5,雁形目,鸭科,琵嘴鸭,
Anas crecca ,113.8047981,34.87800986,2025/3/1,马渡,20,雁形目,鸭科,绿翅鸭,
Anas falcata,113.8047981,34.87800986,2025/1/3,马渡,5,雁形目,鸭科,罗纹鸭,
Anas falcata,113.8047981,34.87800986,2025/2/23,马渡,30,雁形目,鸭科,罗纹鸭,
Anas falcata,113.8047981,34.87800986,2025/3/1,马渡,50,雁形目,鸭科,罗纹鸭,
Anas falcata,113.8047981,34.87800986,2025/3/6,马渡,10,雁形目,鸭科,罗纹鸭,
Anas falcata,113.8047981,34.87800986,2025/3/29,马渡,15,雁形目,鸭科,罗纹鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/2/23,马渡,50,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/2/25,马渡,20,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/3/1,马渡,50,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/3/6,马渡,20,雁形目,鸭科,绿头鸭,
Anas platyrhynchos,113.8047981,34.87800986,2025/3/29,马渡,20,雁形目,鸭科,绿头鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/2/20,马渡,2,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/2/21,马渡,1,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/2/23,马渡,30,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/2/25,马渡,20,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/3/1,马渡,10,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/3/6,马渡,20,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/3/29,马渡,10,雁形目,鸭科,斑嘴鸭,
Anas poecilorhyncha ,113.8047981,34.87800986,2025/8/29,马渡,7,雁形目,鸭科,斑嘴鸭,
Anas querquedula,113.8047981,34.87800986,2025/8/29,马渡,1,雁形目,鸭科,白眉鸭,
Anas strepera ,113.8047981,34.87800986,2025/1/3,马渡,5,雁形目,鸭科,赤膀鸭,
Anas strepera ,113.8047981,34.87800986,2025/2/23,马渡,30,雁形目,鸭科,赤膀鸭,
Anas strepera ,113.8047981,34.87800986,2025/3/1,马渡,20,雁形目,鸭科,赤膀鸭,
Anser serrirostris,113.8047981,34.87800986,2025/3/1,马渡,20,雁形目,鸭科,短嘴豆雁,
Anser serrirostris,113.8047981,34.87800986,2025/3/6,马渡,10,雁形目,鸭科,短嘴豆雁,
Anthus spinoletta ,113.8047981,34.87800986,2025/2/23,马渡,1,雀形目,鹡鸰科,水鹨,
Ardea alba ,113.8047981,34.87800986,2025/1/3,马渡,5,鹈形目,鹭科,大白鹭,
Ardea alba ,113.8047981,34.87800986,2025/2/23,马渡,3,鹈形目,鹭科,大白鹭,
Ardea alba ,113.8047981,34.87800986,2025/2/25,马渡,20,鹈形目,鹭科,大白鹭,
Ardea alba ,113.8047981,34.87800986,2025/3/1,马渡,1,鹈形目,鹭科,大白鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/1/3,马渡,30,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/2/20,马渡,10,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/2/21,马渡,1,鹈形目,鹭科,苍鹭,
Ardea cinerea ,113.8047981,34.87800986,2025/2/23,马渡,80,鹈形目,鹭科,苍鹭,
